confirmed,death,state,Date
14,1,South Dakota,3/21/2020
21,1,South Dakota,3/22/2020
28,1,South Dakota,3/23/2020
30,1,South Dakota,3/24/2020
41,1,South Dakota,3/25/2020
46,1,South Dakota,3/26/2020
58,1,South Dakota,3/27/2020
68,1,South Dakota,3/28/2020
90,1,South Dakota,3/29/2020
101,1,South Dakota,3/30/2020
108,1,South Dakota,3/31/2020
129,2,South Dakota,4/1/2020
165,2,South Dakota,4/2/2020
187,2,South Dakota,4/3/2020
212,2,South Dakota,4/4/2020
240,2,South Dakota,4/5/2020
288,4,South Dakota,4/6/2020
320,6,South Dakota,4/7/2020
393,6,South Dakota,4/8/2020
447,6,South Dakota,4/9/2020
536,6,South Dakota,4/10/2020
626,6,South Dakota,4/11/2020
730,6,South Dakota,4/12/2020
868,6,South Dakota,4/13/2020
988,6,South Dakota,4/14/2020
1168,6,South Dakota,4/15/2020
1311,7,South Dakota,4/16/2020
1411,7,South Dakota,4/17/2020
1542,7,South Dakota,4/18/2020
1635,7,South Dakota,4/19/2020
1685,7,South Dakota,4/20/2020
1755,8,South Dakota,4/21/2020
1858,9,South Dakota,4/22/2020
1956,9,South Dakota,4/23/2020
2040,10,South Dakota,4/24/2020
2147,10,South Dakota,4/25/2020
2212,11,South Dakota,4/26/2020
2244,11,South Dakota,4/27/2020
2313,11,South Dakota,4/28/2020
2373,13,South Dakota,4/29/2020
2449,17,South Dakota,4/30/2020
2525,21,South Dakota,5/1/2020
2588,21,South Dakota,5/2/2020
2631,21,South Dakota,5/3/2020
2668,21,South Dakota,5/4/2020
2721,24,South Dakota,5/5/2020
2780,29,South Dakota,5/6/2020
2906,31,South Dakota,5/7/2020
3145,31,South Dakota,5/8/2020
3393,34,South Dakota,5/9/2020
3517,34,South Dakota,5/10/2020
3614,34,South Dakota,5/11/2020
3663,39,South Dakota,5/12/2020
3732,39,South Dakota,5/13/2020
3792,43,South Dakota,5/14/2020
3887,44,South Dakota,5/15/2020
3959,44,South Dakota,5/16/2020
3987,44,South Dakota,5/17/2020
4027,44,South Dakota,5/18/2020
4085,46,South Dakota,5/19/2020
4177,46,South Dakota,5/20/2020
4177,48,South Dakota,5/21/2020
4356,50,South Dakota,5/22/2020
4464,50,South Dakota,5/23/2020
4563,50,South Dakota,5/24/2020
4586,50,South Dakota,5/25/2020
4653,50,South Dakota,5/26/2020
4710,54,South Dakota,5/27/2020
4793,54,South Dakota,5/28/2020
4866,59,South Dakota,5/29/2020
4960,62,South Dakota,5/30/2020
4993,62,South Dakota,5/31/2020
5034,62,South Dakota,6/1/2020
5067,62,South Dakota,6/2/2020
5162,62,South Dakota,6/3/2020
5247,64,South Dakota,6/4/2020
5277,64,South Dakota,6/5/2020
5367,65,South Dakota,6/6/2020
5438,65,South Dakota,6/7/2020
5471,65,South Dakota,6/8/2020
5523,68,South Dakota,6/9/2020
5604,69,South Dakota,6/10/2020
5665,73,South Dakota,6/11/2020
5742,74,South Dakota,6/12/2020
5833,75,South Dakota,6/13/2020
5898,75,South Dakota,6/14/2020
5928,75,South Dakota,6/15/2020
5966,77,South Dakota,6/16/2020
6050,78,South Dakota,6/17/2020
6109,78,South Dakota,6/18/2020
6158,81,South Dakota,6/19/2020
6225,81,South Dakota,6/20/2020
6297,81,South Dakota,6/21/2020
6326,81,South Dakota,6/22/2020
6353,83,South Dakota,6/23/2020
6419,84,South Dakota,6/24/2020
6479,87,South Dakota,6/25/2020
6535,88,South Dakota,6/26/2020
6626,91,South Dakota,6/27/2020
6681,91,South Dakota,6/28/2020
6716,91,South Dakota,6/29/2020
6764,91,South Dakota,6/30/2020
6826,93,South Dakota,7/1/2020
6893,97,South Dakota,7/2/2020
6978,97,South Dakota,7/3/2020
7028,97,South Dakota,7/4/2020
7063,97,South Dakota,7/5/2020
7105,97,South Dakota,7/6/2020
7163,98,South Dakota,7/7/2020
7242,98,South Dakota,7/8/2020
7336,101,South Dakota,7/9/2020
7401,107,South Dakota,7/10/2020
7454,109,South Dakota,7/11/2020
7499,109,South Dakota,7/12/2020
7524,109,South Dakota,7/13/2020
7572,109,South Dakota,7/14/2020
7652,111,South Dakota,7/15/2020
7694,115,South Dakota,7/16/2020
7789,116,South Dakota,7/17/2020
7862,116,South Dakota,7/18/2020
7906,118,South Dakota,7/19/2020
7943,118,South Dakota,7/20/2020
8019,118,South Dakota,7/21/2020
8077,119,South Dakota,7/22/2020
8143,121,South Dakota,7/23/2020
8200,122,South Dakota,7/24/2020
8305,122,South Dakota,7/25/2020
8395,123,South Dakota,7/26/2020
8444,123,South Dakota,7/27/2020
8492,123,South Dakota,7/28/2020
8641,129,South Dakota,7/29/2020
8685,129,South Dakota,7/30/2020
8764,130,South Dakota,7/31/2020
8867,134,South Dakota,8/1/2020
8955,135,South Dakota,8/2/2020
9020,135,South Dakota,8/3/2020
9079,136,South Dakota,8/4/2020
9168,137,South Dakota,8/5/2020
9273,141,South Dakota,8/6/2020
9371,144,South Dakota,8/7/2020
9477,146,South Dakota,8/8/2020
9605,146,South Dakota,8/9/2020
9663,146,South Dakota,8/10/2020
9713,146,South Dakota,8/11/2020
9815,147,South Dakota,8/12/2020
9897,148,South Dakota,8/13/2020
10024,150,South Dakota,8/14/2020
10118,152,South Dakota,8/15/2020
10274,153,South Dakota,8/16/2020
10360,153,South Dakota,8/17/2020
10441,154,South Dakota,8/18/2020
10566,155,South Dakota,8/19/2020
10691,157,South Dakota,8/20/2020
10884,159,South Dakota,8/21/2020
11135,160,South Dakota,8/22/2020
11276,161,South Dakota,8/23/2020
11425,161,South Dakota,8/24/2020
11505,161,South Dakota,8/25/2020
11571,162,South Dakota,8/26/2020
12194,162,South Dakota,8/27/2020
12517,165,South Dakota,8/28/2020
12942,167,South Dakota,8/29/2020
13322,167,South Dakota,8/30/2020
13509,167,South Dakota,8/31/2020
13749,167,South Dakota,9/1/2020
14003,169,South Dakota,9/2/2020
14337,169,South Dakota,9/3/2020
14596,170,South Dakota,9/4/2020
14889,173,South Dakota,9/5/2020
15109,173,South Dakota,9/6/2020
15300,173,South Dakota,9/7/2020
15403,173,South Dakota,9/8/2020
15571,173,South Dakota,9/9/2020
15834,177,South Dakota,9/10/2020
16117,177,South Dakota,9/11/2020
16437,183,South Dakota,9/12/2020
16638,184,South Dakota,9/13/2020
16801,184,South Dakota,9/14/2020
16994,184,South Dakota,9/15/2020
17291,192,South Dakota,9/16/2020
17686,193,South Dakota,9/17/2020
18075,195,South Dakota,9/18/2020
18444,200,South Dakota,9/19/2020
18696,202,South Dakota,9/20/2020
18869,202,South Dakota,9/21/2020
19189,202,South Dakota,9/22/2020
19634,202,South Dakota,9/23/2020
20097,210,South Dakota,9/24/2020
20554,216,South Dakota,9/25/2020
21133,218,South Dakota,9/26/2020
21541,218,South Dakota,9/27/2020
21738,218,South Dakota,9/28/2020
21997,223,South Dakota,9/29/2020
22389,223,South Dakota,9/30/2020
23136,236,South Dakota,10/1/2020
23522,237,South Dakota,10/2/2020
23986,248,South Dakota,10/3/2020
24418,248,South Dakota,10/4/2020
24598,248,South Dakota,10/5/2020
24876,248,South Dakota,10/6/2020
25906,258,South Dakota,10/7/2020
26441,272,South Dakota,10/8/2020
27215,277,South Dakota,10/9/2020
27947,286,South Dakota,10/10/2020
28564,286,South Dakota,10/11/2020
28925,288,South Dakota,10/12/2020
29339,288,South Dakota,10/13/2020
30215,291,South Dakota,10/14/2020
31012,304,South Dakota,10/15/2020
31805,307,South Dakota,10/16/2020
32611,315,South Dakota,10/17/2020
33269,323,South Dakota,10/18/2020
33836,323,South Dakota,10/19/2020
34457,330,South Dakota,10/20/2020
35044,333,South Dakota,10/21/2020
36017,347,South Dakota,10/22/2020
37202,356,South Dakota,10/23/2020
38141,366,South Dakota,10/24/2020
39203,375,South Dakota,10/25/2020
39741,375,South Dakota,10/26/2020
40730,375,South Dakota,10/27/2020
42000,384,South Dakota,10/28/2020
43000,403,South Dakota,10/29/2020
44559,415,South Dakota,10/30/2020
45992,425,South Dakota,10/31/2020
47324,437,South Dakota,11/1/2020
47850,438,South Dakota,11/2/2020
48854,446,South Dakota,11/3/2020
49791,460,South Dakota,11/4/2020
51151,482,South Dakota,11/5/2020
52639,510,South Dakota,11/6/2020
53976,523,South Dakota,11/7/2020
55404,536,South Dakota,11/8/2020
56311,537,South Dakota,11/9/2020
57334,540,South Dakota,11/10/2020
58696,567,South Dakota,11/11/2020
60716,567,South Dakota,11/12/2020
62327,568,South Dakota,11/13/2020
64182,621,South Dakota,11/14/2020
65381,644,South Dakota,11/15/2020
66278,644,South Dakota,11/16/2020
67284,644,South Dakota,11/17/2020
68671,674,South Dakota,11/18/2020
69742,705,South Dakota,11/19/2020
71070,741,South Dakota,11/20/2020
72214,777,South Dakota,11/21/2020
73065,819,South Dakota,11/22/2020
73848,819,South Dakota,11/23/2020
74859,821,South Dakota,11/24/2020
76142,849,South Dakota,11/25/2020
76142,849,South Dakota,11/26/2020
78280,888,South Dakota,11/27/2020
79099,942,South Dakota,11/28/2020
79900,943,South Dakota,11/29/2020
80464,946,South Dakota,11/30/2020
80912,948,South Dakota,12/1/2020
82203,995,South Dakota,12/2/2020
83348,1033,South Dakota,12/3/2020
84398,1064,South Dakota,12/4/2020
85304,1091,South Dakota,12/5/2020
85991,1110,South Dakota,12/6/2020
0,0,Tennessee,1/22/2020
0,0,Tennessee,1/23/2020
0,0,Tennessee,1/24/2020
0,0,Tennessee,1/25/2020
0,0,Tennessee,1/26/2020
0,0,Tennessee,1/27/2020
0,0,Tennessee,1/28/2020
0,0,Tennessee,1/29/2020
0,0,Tennessee,1/30/2020
0,0,Tennessee,1/31/2020
0,0,Tennessee,2/1/2020
0,0,Tennessee,2/2/2020
0,0,Tennessee,2/3/2020
0,0,Tennessee,2/4/2020
0,0,Tennessee,2/5/2020
0,0,Tennessee,2/6/2020
0,0,Tennessee,2/7/2020
0,0,Tennessee,2/8/2020
0,0,Tennessee,2/9/2020
0,0,Tennessee,2/10/2020
0,0,Tennessee,2/11/2020
0,0,Tennessee,2/12/2020
0,0,Tennessee,2/13/2020
0,0,Tennessee,2/14/2020
0,0,Tennessee,2/15/2020
0,0,Tennessee,2/16/2020
0,0,Tennessee,2/17/2020
0,0,Tennessee,2/18/2020
0,0,Tennessee,2/19/2020
0,0,Tennessee,2/20/2020
0,0,Tennessee,2/21/2020
0,0,Tennessee,2/22/2020
0,0,Tennessee,2/23/2020
0,0,Tennessee,2/24/2020
0,0,Tennessee,2/25/2020
0,0,Tennessee,2/26/2020
0,0,Tennessee,2/27/2020
0,0,Tennessee,2/28/2020
0,0,Tennessee,2/29/2020
0,0,Tennessee,3/1/2020
0,0,Tennessee,3/2/2020
0,0,Tennessee,3/3/2020
0,0,Tennessee,3/4/2020
1,0,Tennessee,3/5/2020
1,0,Tennessee,3/6/2020
1,0,Tennessee,3/7/2020
3,0,Tennessee,3/8/2020
3,0,Tennessee,3/9/2020
3,0,Tennessee,3/10/2020
9,0,Tennessee,3/11/2020
18,0,Tennessee,3/12/2020
26,0,Tennessee,3/13/2020
32,0,Tennessee,3/14/2020
32,0,Tennessee,3/15/2020
52,0,Tennessee,3/16/2020
74,0,Tennessee,3/17/2020
100,0,Tennessee,3/18/2020
154,0,Tennessee,3/19/2020
223,1,Tennessee,3/20/2020
304,1,Tennessee,3/21/2020
393,2,Tennessee,3/22/2020
614,2,Tennessee,3/23/2020
772,2,Tennessee,3/24/2020
916,3,Tennessee,3/25/2020
1097,3,Tennessee,3/26/2020
1318,6,Tennessee,3/27/2020
1511,7,Tennessee,3/28/2020
1720,8,Tennessee,3/29/2020
1917,14,Tennessee,3/30/2020
2391,23,Tennessee,3/31/2020
2933,24,Tennessee,4/1/2020
3013,36,Tennessee,4/2/2020
3067,41,Tennessee,4/3/2020
3322,50,Tennessee,4/4/2020
3633,53,Tennessee,4/5/2020
3802,65,Tennessee,4/6/2020
4139,72,Tennessee,4/7/2020
4363,80,Tennessee,4/8/2020
4634,94,Tennessee,4/9/2020
4891,98,Tennessee,4/10/2020
5132,106,Tennessee,4/11/2020
5508,106,Tennessee,4/12/2020
5610,109,Tennessee,4/13/2020
5827,124,Tennessee,4/14/2020
5827,124,Tennessee,4/15/2020
6166,136,Tennessee,4/16/2020
6263,141,Tennessee,4/17/2020
6589,142,Tennessee,4/18/2020
7070,148,Tennessee,4/19/2020
7238,152,Tennessee,4/20/2020
7394,157,Tennessee,4/21/2020
7394,157,Tennessee,4/22/2020
8266,171,Tennessee,4/23/2020
8728,169,Tennessee,4/24/2020
9189,177,Tennessee,4/25/2020
9667,181,Tennessee,4/26/2020
9918,184,Tennessee,4/27/2020
10052,188,Tennessee,4/28/2020
10366,195,Tennessee,4/29/2020
10735,199,Tennessee,4/30/2020
11891,204,Tennessee,5/1/2020
12661,209,Tennessee,5/2/2020
13177,210,Tennessee,5/3/2020
13571,219,Tennessee,5/4/2020
13690,226,Tennessee,5/5/2020
13938,239,Tennessee,5/6/2020
14096,238,Tennessee,5/7/2020
14441,242,Tennessee,5/8/2020
14768,242,Tennessee,5/9/2020
14985,243,Tennessee,5/10/2020
15544,251,Tennessee,5/11/2020
16111,266,Tennessee,5/12/2020
16370,273,Tennessee,5/13/2020
16699,287,Tennessee,5/14/2020
16960,290,Tennessee,5/15/2020
17263,295,Tennessee,5/16/2020
17359,298,Tennessee,5/17/2020
18011,301,Tennessee,5/18/2020
18412,305,Tennessee,5/19/2020
18412,305,Tennessee,5/20/2020
18961,313,Tennessee,5/21/2020
19394,315,Tennessee,5/22/2020
19785,329,Tennessee,5/23/2020
20111,336,Tennessee,5/24/2020
20535,338,Tennessee,5/25/2020
20895,343,Tennessee,5/26/2020
21285,353,Tennessee,5/27/2020
21679,356,Tennessee,5/28/2020
22063,361,Tennessee,5/29/2020
22566,364,Tennessee,5/30/2020
22566,364,Tennessee,5/31/2020
22566,364,Tennessee,6/1/2020
24342,381,Tennessee,6/2/2020
24833,388,Tennessee,6/3/2020
25190,401,Tennessee,6/4/2020
25664,408,Tennessee,6/5/2020
26177,417,Tennessee,6/6/2020
26493,418,Tennessee,6/7/2020
27005,421,Tennessee,6/8/2020
27575,435,Tennessee,6/9/2020
27930,437,Tennessee,6/10/2020
28340,441,Tennessee,6/11/2020
29118,466,Tennessee,6/12/2020
29549,472,Tennessee,6/13/2020
30343,474,Tennessee,6/14/2020
31004,482,Tennessee,6/15/2020
31751,493,Tennessee,6/16/2020
32114,498,Tennessee,6/17/2020
32770,508,Tennessee,6/18/2020
34017,515,Tennessee,6/19/2020
34446,524,Tennessee,6/20/2020
35102,526,Tennessee,6/21/2020
35553,531,Tennessee,6/22/2020
36303,542,Tennessee,6/23/2020
37235,556,Tennessee,6/24/2020
38034,567,Tennessee,6/25/2020
39444,577,Tennessee,6/26/2020
40172,584,Tennessee,6/27/2020
40172,584,Tennessee,6/28/2020
42297,592,Tennessee,6/29/2020
43509,604,Tennessee,6/30/2020
45315,609,Tennessee,7/1/2020
46890,620,Tennessee,7/2/2020
48712,633,Tennessee,7/3/2020
50140,637,Tennessee,7/4/2020
51316,645,Tennessee,7/5/2020
52039,652,Tennessee,7/6/2020
53514,665,Tennessee,7/7/2020
55986,685,Tennessee,7/8/2020
57591,710,Tennessee,7/9/2020
59546,723,Tennessee,7/10/2020
61006,738,Tennessee,7/11/2020
61960,741,Tennessee,7/12/2020
65274,749,Tennessee,7/13/2020
66788,767,Tennessee,7/14/2020
69061,783,Tennessee,7/15/2020
71540,796,Tennessee,7/16/2020
73819,815,Tennessee,7/17/2020
76336,838,Tennessee,7/18/2020
78115,843,Tennessee,7/19/2020
79754,847,Tennessee,7/20/2020
81944,871,Tennessee,7/21/2020
84417,888,Tennessee,7/22/2020
86987,925,Tennessee,7/23/2020
89078,938,Tennessee,7/24/2020
90796,964,Tennessee,7/25/2020
93936,967,Tennessee,7/26/2020
96489,978,Tennessee,7/27/2020
99044,999,Tennessee,7/28/2020
100822,1020,Tennessee,7/29/2020
102871,1033,Tennessee,7/30/2020
105959,1060,Tennessee,7/31/2020
108184,1067,Tennessee,8/1/2020
109627,1073,Tennessee,8/2/2020
110636,1092,Tennessee,8/3/2020
112441,1117,Tennessee,8/4/2020
114098,1144,Tennessee,8/5/2020
116350,1186,Tennessee,8/6/2020
118782,1206,Tennessee,8/7/2020
120585,1215,Tennessee,8/8/2020
122712,1223,Tennessee,8/9/2020
123914,1233,Tennessee,8/10/2020
124915,1271,Tennessee,8/11/2020
126393,1289,Tennessee,8/12/2020
128511,1313,Tennessee,8/13/2020
130458,1326,Tennessee,8/14/2020
131747,1345,Tennessee,8/15/2020
133708,1366,Tennessee,8/16/2020
134744,1387,Tennessee,8/17/2020
135770,1424,Tennessee,8/18/2020
137800,1452,Tennessee,8/19/2020
139175,1488,Tennessee,8/20/2020
140844,1549,Tennessee,8/21/2020
142083,1563,Tennessee,8/22/2020
143937,1567,Tennessee,8/23/2020
144604,1588,Tennessee,8/24/2020
145417,1628,Tennessee,8/25/2020
147353,1648,Tennessee,8/26/2020
149179,1673,Tennessee,8/27/2020
150815,1701,Tennessee,8/28/2020
152280,1725,Tennessee,8/29/2020
153115,1747,Tennessee,8/30/2020
154933,1754,Tennessee,8/31/2020
156329,1781,Tennessee,9/1/2020
157831,1797,Tennessee,9/2/2020
159546,1815,Tennessee,9/3/2020
160597,1837,Tennessee,9/4/2020
162362,1862,Tennessee,9/5/2020
164126,1865,Tennessee,9/6/2020
165109,1869,Tennessee,9/7/2020
165754,1896,Tennessee,9/8/2020
166606,1931,Tennessee,9/9/2020
168237,1988,Tennessee,9/10/2020
169859,2025,Tennessee,9/11/2020
170891,2064,Tennessee,9/12/2020
171824,2078,Tennessee,9/13/2020
174274,2097,Tennessee,9/14/2020
175231,2127,Tennessee,9/15/2020
177087,2151,Tennessee,9/16/2020
178140,2164,Tennessee,9/17/2020
180497,2196,Tennessee,9/18/2020
181439,2216,Tennessee,9/19/2020
183514,2218,Tennessee,9/20/2020
184409,2233,Tennessee,9/21/2020
185148,2261,Tennessee,9/22/2020
186798,2277,Tennessee,9/23/2020
187690,2312,Tennessee,9/24/2020
189454,2352,Tennessee,9/25/2020
190891,2374,Tennessee,9/26/2020
192995,2377,Tennessee,9/27/2020
193732,2389,Tennessee,9/28/2020
194611,2420,Tennessee,9/29/2020
196139,2454,Tennessee,9/30/2020
197432,2501,Tennessee,10/1/2020
198403,2515,Tennessee,10/2/2020
199595,2560,Tennessee,10/3/2020
201210,2577,Tennessee,10/4/2020
203699,2597,Tennessee,10/5/2020
205375,2621,Tennessee,10/6/2020
207455,2642,Tennessee,10/7/2020
209447,2705,Tennessee,10/8/2020
211003,2732,Tennessee,10/9/2020
212649,2758,Tennessee,10/10/2020
214717,2767,Tennessee,10/11/2020
217682,2774,Tennessee,10/12/2020
218829,2797,Tennessee,10/13/2020
220538,2828,Tennessee,10/14/2020
222827,2864,Tennessee,10/15/2020
223493,2871,Tennessee,10/16/2020
226139,2903,Tennessee,10/17/2020
228744,2909,Tennessee,10/18/2020
232061,2922,Tennessee,10/19/2020
233569,2952,Tennessee,10/20/2020
235861,2970,Tennessee,10/21/2020
237907,3011,Tennessee,10/22/2020
241513,3076,Tennessee,10/23/2020
244087,3100,Tennessee,10/24/2020
247587,3131,Tennessee,10/25/2020
249866,3163,Tennessee,10/26/2020
251774,3207,Tennessee,10/27/2020
254220,3241,Tennessee,10/28/2020
256880,3263,Tennessee,10/29/2020
259488,3341,Tennessee,10/30/2020
260672,3353,Tennessee,10/31/2020
261426,3353,Tennessee,11/1/2020
264587,3379,Tennessee,11/2/2020
266357,3454,Tennessee,11/3/2020
269802,3478,Tennessee,11/4/2020
271771,3509,Tennessee,11/5/2020
273144,3541,Tennessee,11/6/2020
278215,3590,Tennessee,11/7/2020
281851,3595,Tennessee,11/8/2020
287770,3610,Tennessee,11/9/2020
289749,3672,Tennessee,11/10/2020
293381,3761,Tennessee,11/11/2020
296725,3788,Tennessee,11/12/2020
300458,3852,Tennessee,11/13/2020
305120,3877,Tennessee,11/14/2020
310937,3893,Tennessee,11/15/2020
318888,3923,Tennessee,11/16/2020
320729,3995,Tennessee,11/17/2020
325201,4048,Tennessee,11/18/2020
328088,4128,Tennessee,11/19/2020
331532,4202,Tennessee,11/20/2020
335887,4211,Tennessee,11/21/2020
340476,4266,Tennessee,11/22/2020
344550,4301,Tennessee,11/23/2020
345916,4372,Tennessee,11/24/2020
347972,4466,Tennessee,11/25/2020
352376,4519,Tennessee,11/26/2020
356716,4526,Tennessee,11/27/2020
363466,4541,Tennessee,11/28/2020
366518,4554,Tennessee,11/29/2020
374493,4602,Tennessee,11/30/2020
380186,4638,Tennessee,12/1/2020
384285,4688,Tennessee,12/2/2020
388252,4781,Tennessee,12/3/2020
392608,4876,Tennessee,12/4/2020
397522,4905,Tennessee,12/5/2020
400594,4943,Tennessee,12/6/2020
0,0,Texas,1/22/2020
0,0,Texas,1/23/2020
0,0,Texas,1/24/2020
0,0,Texas,1/25/2020
0,0,Texas,1/26/2020
0,0,Texas,1/27/2020
0,0,Texas,1/28/2020
0,0,Texas,1/29/2020
0,0,Texas,1/30/2020
0,0,Texas,1/31/2020
0,0,Texas,2/1/2020
0,0,Texas,2/2/2020
0,0,Texas,2/3/2020
0,0,Texas,2/4/2020
0,0,Texas,2/5/2020
0,0,Texas,2/6/2020
0,0,Texas,2/7/2020
0,0,Texas,2/8/2020
0,0,Texas,2/9/2020
0,0,Texas,2/10/2020
0,0,Texas,2/11/2020
0,0,Texas,2/12/2020
0,0,Texas,2/13/2020
0,0,Texas,2/14/2020
0,0,Texas,2/15/2020
0,0,Texas,2/16/2020
0,0,Texas,2/17/2020
0,0,Texas,2/18/2020
0,0,Texas,2/19/2020
0,0,Texas,2/20/2020
0,0,Texas,2/21/2020
0,0,Texas,2/22/2020
0,0,Texas,2/23/2020
0,0,Texas,2/24/2020
0,0,Texas,2/25/2020
0,0,Texas,2/26/2020
0,0,Texas,2/27/2020
0,0,Texas,2/28/2020
0,0,Texas,2/29/2020
0,0,Texas,3/1/2020
0,0,Texas,3/2/2020
0,0,Texas,3/3/2020
0,0,Texas,3/4/2020
3,0,Texas,3/5/2020
4,0,Texas,3/6/2020
8,0,Texas,3/7/2020
11,0,Texas,3/8/2020
13,0,Texas,3/9/2020
16,0,Texas,3/10/2020
21,0,Texas,3/11/2020
27,0,Texas,3/12/2020
44,0,Texas,3/13/2020
60,0,Texas,3/14/2020
64,0,Texas,3/15/2020
85,0,Texas,3/16/2020
111,1,Texas,3/17/2020
197,4,Texas,3/18/2020
306,5,Texas,3/19/2020
429,5,Texas,3/20/2020
582,6,Texas,3/21/2020
643,8,Texas,3/22/2020
764,10,Texas,3/23/2020
968,15,Texas,3/24/2020
1248,19,Texas,3/25/2020
1563,25,Texas,3/26/2020
1937,34,Texas,3/27/2020
2455,39,Texas,3/28/2020
2792,48,Texas,3/29/2020
3173,58,Texas,3/30/2020
3809,70,Texas,3/31/2020
4380,88,Texas,4/1/2020
5069,101,Texas,4/2/2020
5734,118,Texas,4/3/2020
